time,oslo,stavanger,trondheim,tromsø,bergen
2022-10-26 08:00:00,2.04455,2.04455,1.5615,0.28949,2.04455
2022-10-26 09:00:00,1.8946,1.89278,1.04773,0.2897,1.8946
2022-10-26 10:00:00,1.73528,1.6849,0.78258,0.34677,1.73528
2022-10-26 11:00:00,1.54354,1.49875,0.7676,0.34146,1.54354
2022-10-26 12:00:00,1.46426,1.46426,0.77905,0.34312,1.46426
2022-10-26 13:00:00,1.50904,1.4653,0.78036,0.30053,1.50904
2022-10-26 14:00:00,1.54289,1.50526,1.17151,0.29647,1.54289
2022-10-26 15:00:00,1.62593,1.62593,1.16318,0.32438,1.62593
2022-10-26 16:00:00,1.80348,1.80348,1.03328,0.32355,1.80348
2022-10-26 17:00:00,1.80504,1.80504,0.91716,0.30657,1.80504
2022-10-26 18:00:00,1.76079,1.76079,0.99918,0.25065,1.76079
2022-10-26 19:00:00,1.75649,1.75649,0.97965,0.24774,1.75649
2022-10-26 20:00:00,1.61005,1.61005,1.05333,0.2494,1.61005
2022-10-26 21:00:00,1.3967,1.3967,0.71905,0.24794,1.3967
2022-10-26 22:00:00,1.24454,1.24454,0.58159,0.2394,1.24454
2022-10-26 23:00:00,1.13884,1.13884,0.4565,0.22368,1.13884
2022-10-27 00:00:00,1.1531,1.1531,0.4116,0.22135,1.1531
2022-10-27 01:00:00,1.2058,1.2058,0.37419,0.21379,1.2058
2022-10-27 02:00:00,1.23131,1.23131,0.38713,0.20902,1.23131
2022-10-27 03:00:00,1.20451,1.20451,0.4208,0.20695,1.20451
2022-10-27 04:00:00,1.23376,1.23376,0.43956,0.20944,1.23376
2022-10-27 05:00:00,1.37231,1.37231,0.51014,0.21514,1.37231
2022-10-27 06:00:00,1.55564,1.55564,0.5535,0.22902,1.55564
2022-10-27 07:00:00,1.66933,2.01943,0.51596,0.24973,1.66933
2022-10-27 08:00:00,1.74066,1.78534,0.44178,0.28257,1.74066
2022-10-27 09:00:00,1.69016,1.69016,0.40409,0.25926,1.69016
2022-10-27 10:00:00,1.6341,1.6341,0.38908,0.24973,1.6341
2022-10-27 11:00:00,1.49194,1.49194,0.39814,0.23979,1.49194
2022-10-27 12:00:00,1.35444,1.35444,0.41238,0.22021,1.35444
2022-10-27 13:00:00,1.26795,1.26795,0.43659,0.22073,1.26795
2022-10-27 14:00:00,1.32906,1.32906,0.43775,0.21317,1.32906
2022-10-27 15:00:00,1.50346,1.50346,0.4573,0.21565,1.50346
2022-10-27 16:00:00,1.61041,1.61041,0.48683,0.21317,1.61041
2022-10-27 17:00:00,1.56095,1.56095,0.50224,0.20447,1.56095
2022-10-27 18:00:00,1.58219,1.58219,0.52878,0.1939,1.58219
2022-10-27 19:00:00,1.59928,1.59928,0.51169,0.18696,1.59928
2022-10-27 20:00:00,1.56653,1.56653,0.45381,0.18582,1.56653
2022-10-27 21:00:00,1.6042,1.6042,0.42883,0.18551,1.6042
2022-10-27 22:00:00,1.48391,1.48391,0.4195,0.18385,1.48391
2022-10-27 23:00:00,1.27145,1.27145,0.35191,0.18178,1.27145
2022-10-28 00:00:00,1.13931,1.13931,0.3283,0.18047,1.13931
2022-10-28 01:00:00,1.14331,1.14331,0.25273,0.18006,1.14331
2022-10-28 02:00:00,1.13931,1.13931,0.24988,0.17985,1.13931
2022-10-28 03:00:00,1.1375,1.1375,0.25634,0.17985,1.1375
2022-10-28 04:00:00,1.15261,1.15261,0.24626,0.18016,1.15261
2022-10-28 05:00:00,1.25236,1.25236,0.29561,0.18057,1.25236
2022-10-28 06:00:00,1.3335,1.3335,0.35338,0.18078,1.3335
2022-10-28 07:00:00,1.48338,1.48338,0.43438,0.18243,1.48338
2022-10-28 08:00:00,1.5264,1.5264,0.44188,0.18357,1.5264
2022-10-28 09:00:00,1.54475,1.54475,0.43761,0.18419,1.54475
2022-10-28 10:00:00,1.395,1.395,0.43878,0.18512,1.395
2022-10-28 11:00:00,1.31723,1.31723,0.43955,0.18553,1.31723
2022-10-28 12:00:00,1.25391,1.25391,0.44911,0.18584,1.25391
2022-10-28 13:00:00,1.11528,1.11528,0.44718,0.18595,1.11528
2022-10-28 14:00:00,1.15649,1.15649,0.4504,0.18626,1.15649
2022-10-28 15:00:00,1.20649,1.20649,0.46268,0.18584,1.20649
2022-10-28 16:00:00,1.32368,1.32368,0.46551,0.18584,1.32368
2022-10-28 17:00:00,1.35895,1.35895,0.44718,0.18595,1.35895
2022-10-28 18:00:00,1.47355,1.47355,0.4588,0.18574,1.47355
2022-10-28 19:00:00,1.55999,1.55999,0.45144,0.18543,1.55999
2022-10-28 20:00:00,1.3972,1.3972,0.44471,0.18491,1.3972
2022-10-28 21:00:00,1.27963,1.27963,0.43968,0.18502,1.27963
2022-10-28 22:00:00,1.1813,1.1813,0.42301,0.18429,1.1813
2022-10-28 23:00:00,1.07354,1.07354,0.3588,0.18378,1.07354
2022-10-29 00:00:00,1.15989,1.15989,0.39189,0.18185,1.15989
2022-10-29 01:00:00,1.15309,1.15309,0.29479,0.18195,1.15309
2022-10-29 02:00:00,1.12384,1.12384,0.24591,0.18185,1.12384
2022-10-29 03:00:00,1.12243,1.12243,0.21128,0.16902,1.12243
2022-10-29 04:00:00,1.09819,1.09819,0.18768,0.15014,1.09819
2022-10-29 05:00:00,1.0774,1.0774,0.1783,0.14264,1.0774
2022-10-29 06:00:00,1.13603,1.13603,0.16291,0.13033,1.13603
2022-10-29 07:00:00,1.25943,1.25943,0.16318,0.13054,1.25943
2022-10-29 08:00:00,1.42785,1.42785,0.16869,0.13495,1.42785
2022-10-29 09:00:00,1.35705,1.35705,0.19536,0.15629,1.35705
2022-10-29 10:00:00,1.23069,1.23069,0.16638,0.1331,1.23069
2022-10-29 11:00:00,1.11601,1.11601,0.15689,0.12551,1.11601
2022-10-29 12:00:00,1.08844,1.08844,0.10519,0.08415,1.08844
2022-10-29 13:00:00,1.04495,1.04495,0.06311,0.05049,1.04495
2022-10-29 14:00:00,1.08408,1.08408,0.05529,0.04423,1.08408
2022-10-29 15:00:00,1.15399,1.15399,0.06299,0.05039,1.15399
2022-10-29 16:00:00,1.36783,1.36783,0.14893,0.11914,1.36783
2022-10-29 17:00:00,1.50829,1.50829,0.20781,0.16625,1.50829
2022-10-29 18:00:00,1.73906,1.73906,0.21564,0.17251,1.73906
2022-10-29 19:00:00,1.71828,1.71828,0.21359,0.17087,1.71828
2022-10-29 20:00:00,1.50778,1.50778,0.19999,0.15999,1.50778
2022-10-29 21:00:00,1.37244,1.37244,0.21076,0.16861,1.37244
2022-10-29 22:00:00,1.29586,1.29586,0.21204,0.16963,1.29586
2022-10-29 23:00:00,1.21428,1.21428,0.1996,0.15968,1.21428
2022-10-30 00:00:00,1.28868,1.28868,0.1526,0.12208,1.28868
2022-10-30 01:00:00,1.26175,1.26175,0.15878,0.12702,1.26175
2022-10-30 02:00:00,1.25839,1.25839,0.19938,0.1595,1.25839
2022-10-30 02:00:00,1.25426,1.25426,0.20981,0.16785,1.25426
2022-10-30 03:00:00,1.2303,1.2303,0.21188,0.1695,1.2303
2022-10-30 04:00:00,1.2321,1.2321,0.24178,0.17445,1.2321
2022-10-30 05:00:00,1.23868,1.23868,0.27658,0.17517,1.23868
2022-10-30 06:00:00,1.2611,1.2611,0.29424,0.17682,1.2611
2022-10-30 07:00:00,1.37426,1.37426,0.35571,0.17816,1.37426
2022-10-30 08:00:00,1.41538,1.41538,0.44786,0.1793,1.41538
2022-10-30 09:00:00,1.31575,1.31575,0.48099,0.17992,1.31575
2022-10-30 10:00:00,1.28753,1.28753,0.50083,0.18074,1.28753
2022-10-30 11:00:00,1.2892,1.2892,0.50908,0.18136,1.2892
2022-10-30 12:00:00,1.28881,1.28881,0.5212,0.18198,1.28881
2022-10-30 13:00:00,1.3227,1.3227,0.51771,0.18229,1.3227
2022-10-30 14:00:00,1.37645,1.37645,0.52288,0.1828,1.37645
2022-10-30 15:00:00,1.56745,1.56745,0.53601,0.18322,1.56745
2022-10-30 16:00:00,1.74698,1.74698,0.5962,0.18394,1.74698
2022-10-30 17:00:00,1.94816,1.94816,0.64699,0.18394,1.94816
2022-10-30 18:00:00,2.12564,2.12564,0.53885,0.18342,2.12564
2022-10-30 19:00:00,2.05849,2.05849,0.51488,0.1826,2.05849
2022-10-30 20:00:00,1.84043,1.84043,0.5007,0.18229,1.84043
2022-10-30 21:00:00,1.73538,1.73538,0.50109,0.18198,1.73538
2022-10-30 22:00:00,1.58601,1.58601,0.50148,0.18126,1.58601
2022-10-30 23:00:00,1.36446,1.36446,1.36446,0.18033,1.36446
2022-10-31 00:00:00,1.61578,1.61578,0.50973,0.18456,1.61578
2022-10-31 01:00:00,1.48729,1.48729,0.50174,0.18425,1.48729
2022-10-31 02:00:00,1.45261,1.45261,0.50058,0.18425,1.45261
2022-10-31 03:00:00,1.43123,1.43123,0.50058,0.18414,1.43123
2022-10-31 04:00:00,1.43703,1.43703,0.50121,0.18425,1.43703
2022-10-31 05:00:00,1.5449,1.5449,0.51024,0.18487,1.5449
2022-10-31 06:00:00,1.80846,1.80846,0.47106,0.20013,1.80846
2022-10-31 07:00:00,2.07795,2.07795,0.50303,0.30024,2.07795
2022-10-31 08:00:00,2.09419,2.09419,0.51385,0.24972,2.09419
2022-10-31 09:00:00,1.91839,1.91839,0.51784,0.19971,1.91839
2022-10-31 10:00:00,1.79389,1.79389,0.51334,0.21652,1.79389
2022-10-31 11:00:00,1.77636,1.77636,0.50019,0.2125,1.77636
2022-10-31 12:00:00,1.7765,1.7765,0.49026,0.21848,1.7765
2022-10-31 13:00:00,1.82663,1.82663,0.48743,0.22312,1.82663
2022-10-31 14:00:00,1.93979,1.93979,0.49116,0.22951,1.93979
2022-10-31 15:00:00,2.10849,2.10849,0.50109,0.26766,2.10849
2022-10-31 16:00:00,2.15256,2.15256,0.51475,0.27869,2.15256
2022-10-31 17:00:00,2.2674,2.2674,0.51308,0.24993,2.2674
2022-10-31 18:00:00,2.27668,2.27668,0.51308,0.22941,2.27668
2022-10-31 19:00:00,2.10011,2.10011,0.50921,0.20085,2.10011
2022-10-31 20:00:00,1.83939,1.83939,0.50483,0.20064,1.83939
2022-10-31 21:00:00,1.71166,1.71166,0.5007,0.19971,1.71166
2022-10-31 22:00:00,1.50494,1.50494,0.48111,0.18775,1.50494
2022-10-31 23:00:00,1.29821,1.29821,0.45573,0.18394,1.29821
2022-11-01 00:00:00,1.07258,1.07258,0.43133,0.18011,1.07258
2022-11-01 01:00:00,1.01768,1.01768,0.41741,0.1798,1.01768
2022-11-01 02:00:00,0.7334,0.7334,0.39434,0.1798,0.7334
2022-11-01 03:00:00,0.49099,0.49099,0.38648,0.1797,0.49099
2022-11-01 04:00:00,0.51445,0.51445,0.40426,0.1798,0.51445
2022-11-01 05:00:00,0.70401,0.70401,0.42553,0.1799,0.70401
2022-11-01 06:00:00,0.77258,0.77258,0.45271,0.19732,0.77258
2022-11-01 07:00:00,1.07928,1.07928,0.56458,0.1997,1.07928
2022-11-01 08:00:00,1.12799,1.12799,0.57683,0.20052,1.12799
2022-11-01 09:00:00,0.90828,0.90828,0.57038,0.1997,0.90828
2022-11-01 10:00:00,0.76561,0.76561,0.51664,0.19516,0.76561
2022-11-01 11:00:00,0.65118,0.65118,0.44254,0.18361,0.65118
2022-11-01 12:00:00,0.51445,0.51445,0.43043,0.1799,0.51445
2022-11-01 13:00:00,0.54911,0.54911,0.39653,0.1797,0.54911
2022-11-01 14:00:00,0.97361,0.97361,0.35233,0.17939,0.97361
2022-11-01 15:00:00,1.03095,1.03095,0.32346,0.17763,1.03095
2022-11-01 16:00:00,1.15609,1.15609,0.3321,0.17743,1.15609
2022-11-01 17:00:00,1.44011,1.44011,0.27153,0.17722,1.44011
2022-11-01 18:00:00,1.56873,1.56873,0.28403,0.17506,1.56873
2022-11-01 19:00:00,1.31499,1.31499,0.24524,0.17454,1.31499
2022-11-01 20:00:00,1.11961,1.11961,0.21715,0.17372,1.11961
2022-11-01 21:00:00,0.94848,0.94848,0.21599,0.17279,0.94848
2022-11-01 22:00:00,0.92515,0.92515,0.21456,0.17165,0.92515
2022-11-01 23:00:00,0.36844,0.36844,0.21328,0.17062,0.36844
2022-11-02 00:00:00,0.69936,0.69936,0.20349,0.16279,0.69936
2022-11-02 01:00:00,0.31925,0.31925,0.20528,0.16422,0.31925
2022-11-02 02:00:00,0.22833,0.22833,0.21394,0.17115,0.22833
2022-11-02 03:00:00,0.19993,0.19993,0.19941,0.15953,0.19993
2022-11-02 04:00:00,0.26488,0.26488,0.25724,0.17288,0.26488
2022-11-02 05:00:00,0.39438,0.39438,0.3563,0.17013,0.39438
2022-11-02 06:00:00,0.89013,0.89013,0.43093,0.17207,0.89013
2022-11-02 07:00:00,1.23764,1.23764,0.48773,0.17431,1.23764
2022-11-02 08:00:00,1.23675,1.23675,0.53446,0.17777,1.23675
2022-11-02 09:00:00,0.96691,0.96691,0.58209,0.17828,0.96691
2022-11-02 10:00:00,0.6823,0.6823,0.58514,0.17859,0.6823
2022-11-02 11:00:00,0.55954,0.55954,0.54223,0.17757,0.55954
2022-11-02 12:00:00,0.57598,0.57598,0.50861,0.17869,0.57598
2022-11-02 13:00:00,0.70051,0.70051,0.65454,0.17889,0.70051
2022-11-02 14:00:00,0.93991,0.93991,0.69249,0.1793,0.93991
2022-11-02 15:00:00,1.14163,1.14163,0.63696,0.18001,1.14163
2022-11-02 16:00:00,1.24593,1.24593,0.66893,0.18083,1.24593
2022-11-02 17:00:00,1.77223,1.77223,0.62488,0.18083,1.77223
2022-11-02 18:00:00,1.73275,1.73275,0.62296,0.18093,1.73275
2022-11-02 19:00:00,1.29125,1.29125,0.63175,0.18072,1.29125
2022-11-02 20:00:00,1.17181,1.17181,0.62003,0.17889,1.17181
2022-11-02 21:00:00,1.033,1.033,0.57571,0.17889,1.033
2022-11-02 22:00:00,1.094,1.094,0.50568,0.17879,1.094
2022-11-02 23:00:00,0.97379,0.97379,0.48543,0.17828,0.97379
2022-11-03 00:00:00,0.85588,0.85588,0.41994,0.18498,0.85588
2022-11-03 01:00:00,0.59329,0.59329,0.38946,0.18457,0.59329
2022-11-03 02:00:00,0.49868,0.49868,0.37436,0.18426,0.49868
2022-11-03 03:00:00,0.51481,0.51481,0.38486,0.18395,0.51481
2022-11-03 04:00:00,0.54374,0.54374,0.28704,0.18426,0.54374
2022-11-03 05:00:00,0.65935,0.65935,0.23008,0.18406,0.65935
2022-11-03 06:00:00,0.97303,0.97303,0.23174,0.18539,0.97303
2022-11-03 07:00:00,1.11641,1.11641,0.27553,0.18641,1.11641
2022-11-03 08:00:00,1.07584,1.07584,0.36335,0.18713,1.07584
2022-11-03 09:00:00,1.15073,1.15073,0.36514,0.18682,1.15073
2022-11-03 10:00:00,1.16801,1.16801,0.33468,0.18662,1.16801
2022-11-03 11:00:00,1.31308,1.31308,0.36848,0.18692,1.31308
2022-11-03 12:00:00,1.28836,1.28836,0.30049,0.18559,1.28836
2022-11-03 13:00:00,1.36813,1.36813,0.33659,0.18631,1.36813
2022-11-03 14:00:00,1.3694,1.3694,0.38831,0.18672,1.3694
2022-11-03 15:00:00,1.31768,1.31768,0.41046,0.18703,1.31768
2022-11-03 16:00:00,1.38183,1.38183,0.43838,0.18682,1.38183
2022-11-03 17:00:00,1.48335,1.48335,0.44721,0.18662,1.48335
2022-11-03 18:00:00,1.37184,1.37184,0.4531,0.18662,1.37184
2022-11-03 19:00:00,1.22755,1.22755,0.44824,0.18621,1.22755
2022-11-03 20:00:00,1.19144,1.19144,0.43108,0.1861,1.19144
2022-11-03 21:00:00,1.18171,1.18171,0.42275,0.18621,1.18171
2022-11-03 22:00:00,1.22946,1.22946,0.40074,0.1859,1.22946
2022-11-03 23:00:00,1.07533,1.07533,0.32533,0.18518,1.07533
2022-11-04 00:00:00,0.51705,0.51705,0.23039,0.18358,0.51705
2022-11-04 01:00:00,0.61445,0.61445,0.22703,0.18162,0.61445
2022-11-04 02:00:00,0.59931,0.59931,0.2247,0.17976,0.59931
2022-11-04 03:00:00,0.60359,0.60359,0.22638,0.1811,0.60359
2022-11-04 04:00:00,0.61963,0.61963,0.23143,0.18514,0.61963
2022-11-04 05:00:00,0.6389,0.6389,0.2767,0.18793,0.6389
2022-11-04 06:00:00,0.88416,0.88416,0.36634,0.18928,0.88416
2022-11-04 07:00:00,1.21209,1.21209,0.40528,0.19083,1.21209
2022-11-04 08:00:00,1.29746,1.29746,0.42571,0.19393,1.29746
2022-11-04 09:00:00,1.2342,1.2342,0.44525,0.18741,1.2342
2022-11-04 10:00:00,1.16396,1.16396,0.4437,0.18762,1.16396
2022-11-04 11:00:00,1.0694,1.0694,0.43761,0.18762,1.0694
2022-11-04 12:00:00,0.90888,0.90888,0.40566,0.18772,0.90888
2022-11-04 13:00:00,0.9024,0.9024,0.38846,0.18793,0.9024
2022-11-04 14:00:00,0.9046,0.9046,0.37838,0.18814,0.9046
2022-11-04 15:00:00,0.91146,0.91146,0.34331,0.18772,0.91146
2022-11-04 16:00:00,0.90668,0.90668,0.36764,0.18741,0.90668
2022-11-04 17:00:00,1.09954,1.09954,0.35755,0.19155,1.09954
2022-11-04 18:00:00,1.11895,1.11895,0.32858,0.19114,1.11895
2022-11-04 19:00:00,1.03603,1.03603,0.33426,0.19093,1.03603
2022-11-04 20:00:00,0.93164,0.93164,0.34254,0.19052,0.93164
2022-11-04 21:00:00,0.90538,0.90538,0.33801,0.1901,0.90538
2022-11-04 22:00:00,0.87096,0.87096,0.32263,0.18928,0.87096
2022-11-04 23:00:00,0.84963,0.84963,0.28459,0.18835,0.84963
2022-11-05 00:00:00,0.5421,0.56146,0.3017,0.1803,0.5421
2022-11-05 01:00:00,0.53606,0.63291,0.28503,0.17979,0.53606
2022-11-05 02:00:00,0.50349,0.66884,0.2831,0.17959,0.50349
2022-11-05 03:00:00,0.46256,0.50439,0.28658,0.17948,0.46256
2022-11-05 04:00:00,0.46385,0.51914,0.30055,0.17938,0.46385
2022-11-05 05:00:00,0.59866,0.59866,0.29106,0.17928,0.59866
2022-11-05 06:00:00,0.4482,0.4482,0.31403,0.17928,0.4482
2022-11-05 07:00:00,0.51361,0.51361,0.31928,0.17948,0.51361
2022-11-05 08:00:00,0.59264,0.59264,0.3407,0.17969,0.59264
2022-11-05 09:00:00,0.65665,0.65665,0.34326,0.17989,0.65665
2022-11-05 10:00:00,0.72374,0.72374,0.3389,0.1803,0.72374
2022-11-05 11:00:00,0.72566,0.72566,0.33198,0.18061,0.72566
2022-11-05 12:00:00,0.7313,0.7313,0.34506,0.18061,0.7313
2022-11-05 13:00:00,0.7095,0.7095,0.35135,0.18072,0.7095
2022-11-05 14:00:00,0.64959,0.64959,0.35545,0.18092,0.64959
2022-11-05 15:00:00,0.67806,0.67806,0.35738,0.18133,0.67806
2022-11-05 16:00:00,0.71821,0.71821,0.37315,0.18154,0.71821
2022-11-05 17:00:00,0.75336,0.75336,0.38444,0.18133,0.75336
2022-11-05 18:00:00,0.71475,0.71475,0.3965,0.18123,0.71475
2022-11-05 19:00:00,0.60469,0.60469,0.39728,0.18102,0.60469
2022-11-05 20:00:00,0.42588,0.42588,0.39728,0.18061,0.42588
2022-11-05 21:00:00,0.43999,0.43999,0.40228,0.1803,0.43999
2022-11-05 22:00:00,0.3838,0.3838,0.3838,0.1801,0.3838
2022-11-05 23:00:00,0.34083,0.34083,0.34083,0.17979,0.34083
2022-11-06 00:00:00,0.33384,0.33384,0.33384,0.1816,0.33384
2022-11-06 01:00:00,0.29425,0.29425,0.29425,0.1815,0.29425
2022-11-06 02:00:00,0.29976,0.29976,0.29976,0.1815,0.29976
2022-11-06 03:00:00,0.26889,0.26889,0.26889,0.1816,0.26889
2022-11-06 04:00:00,0.3077,0.3077,0.3077,0.1817,0.3077
2022-11-06 05:00:00,0.33691,0.33691,0.33691,0.1818,0.33691
2022-11-06 06:00:00,0.38341,0.38341,0.38341,0.18232,0.38341
2022-11-06 07:00:00,0.38854,0.38854,0.36548,0.18273,0.38854
2022-11-06 08:00:00,0.46476,0.46476,0.39213,0.18355,0.46476
2022-11-06 09:00:00,0.5575,0.5575,0.43106,0.18416,0.5575
2022-11-06 10:00:00,0.66243,0.66243,0.45093,0.18478,0.66243
2022-11-06 11:00:00,0.62643,0.62643,0.46066,0.18713,0.62643
2022-11-06 12:00:00,0.64244,0.64244,0.4832,0.18888,0.64244
2022-11-06 13:00:00,0.48974,0.48974,0.47014,0.19338,0.48974
2022-11-06 14:00:00,0.46681,0.46681,0.46681,0.19994,0.46681
2022-11-06 15:00:00,0.47283,0.47283,0.47283,0.20046,0.47283
2022-11-06 16:00:00,0.50178,0.50178,0.50178,0.20015,0.50178
2022-11-06 17:00:00,0.64141,0.64141,0.64141,0.20056,0.64141
2022-11-06 18:00:00,0.63873,0.63873,0.63873,0.20035,0.63873
2022-11-06 19:00:00,0.53381,0.53381,0.53381,0.20035,0.53381
2022-11-06 20:00:00,0.45886,0.45886,0.45886,0.20076,0.45886
2022-11-06 21:00:00,0.3478,0.3478,0.3478,0.20015,0.3478
2022-11-06 22:00:00,0.35344,0.35344,0.35344,0.18939,0.35344
2022-11-06 23:00:00,0.25429,0.25429,0.25429,0.18447,0.25429
2022-11-07 00:00:00,0.19574,0.19574,0.19574,0.15659,0.19574
2022-11-07 01:00:00,0.16371,0.16371,0.16371,0.13097,0.16371
2022-11-07 02:00:00,0.07596,0.07596,0.16078,0.12862,0.07596
2022-11-07 03:00:00,0.06315,0.06315,0.15475,0.1238,0.06315
2022-11-07 04:00:00,0.16449,0.16449,0.16449,0.13159,0.16449
2022-11-07 05:00:00,0.26223,0.26223,0.26223,0.18734,0.26223
2022-11-07 06:00:00,0.4663,0.4663,0.4663,0.18826,0.4663
2022-11-07 07:00:00,0.67356,0.67356,0.58813,0.18877,0.67356
2022-11-07 08:00:00,0.73326,0.73326,0.64026,0.18877,0.73326
2022-11-07 09:00:00,0.72801,0.72801,0.69265,0.18908,0.72801
2022-11-07 10:00:00,0.72314,0.72314,0.65806,0.18918,0.72314
2022-11-07 11:00:00,0.67805,0.67805,0.64078,0.18898,0.67805
2022-11-07 12:00:00,0.64334,0.64334,0.63936,0.18877,0.64334
2022-11-07 13:00:00,0.61964,0.61964,0.61964,0.18867,0.61964
2022-11-07 14:00:00,0.6655,0.6655,0.6655,0.18888,0.6655
2022-11-07 15:00:00,0.7193,0.7193,0.7193,0.18908,0.7193
2022-11-07 16:00:00,0.769,0.769,0.769,0.18949,0.769
2022-11-07 17:00:00,0.78938,0.78938,0.78938,0.19964,0.78938
2022-11-07 18:00:00,0.73558,0.73558,0.64026,0.18959,0.73558
2022-11-07 19:00:00,0.68496,0.68496,0.55801,0.19226,0.68496
2022-11-07 20:00:00,0.68471,0.68471,0.49191,0.19349,0.68471
2022-11-07 21:00:00,0.63795,0.63795,0.46411,0.19318,0.63795
2022-11-07 22:00:00,0.66895,0.66895,0.4098,0.18959,0.66895
2022-11-07 23:00:00,0.60234,0.60234,0.3797,0.18918,0.60234
2022-11-08 00:00:00,0.52941,0.52941,0.39565,0.1912,0.52941
2022-11-08 01:00:00,0.372,0.372,0.372,0.18977,0.372
2022-11-08 02:00:00,0.35423,0.35423,0.35423,0.20051,0.35423
2022-11-08 03:00:00,0.33516,0.33516,0.33516,0.20041,0.33516
2022-11-08 04:00:00,0.38453,0.38453,0.38453,0.20041,0.38453
2022-11-08 05:00:00,0.43799,0.43799,0.43799,0.20061,0.43799
2022-11-08 06:00:00,0.7688,0.7688,0.5954,0.20604,0.7688
2022-11-08 07:00:00,0.85678,0.85678,0.85678,0.68542,0.85678
2022-11-08 08:00:00,0.9844,0.9844,0.9844,0.78752,0.9844
2022-11-08 09:00:00,0.85729,0.85729,0.85729,0.68583,0.85729
2022-11-08 10:00:00,0.83249,0.83249,0.81753,0.65402,0.83249
2022-11-08 11:00:00,0.8032,0.8032,0.58799,0.47039,0.8032
2022-11-08 12:00:00,0.78364,0.78364,0.49898,0.39918,0.78364
2022-11-08 13:00:00,0.77635,0.77635,0.47379,0.37903,0.77635
2022-11-08 14:00:00,0.77379,0.77379,0.43799,0.35039,0.77379
2022-11-08 15:00:00,0.77865,0.77865,0.40051,0.22261,0.77865
2022-11-08 16:00:00,0.81714,0.81714,0.39591,0.20931,0.81714
2022-11-08 17:00:00,0.83811,0.83811,0.39233,0.20358,0.83811
2022-11-08 18:00:00,0.76624,0.76624,0.38875,0.2,0.76624
2022-11-08 19:00:00,0.56509,0.56509,0.38658,0.19928,0.56509
2022-11-08 20:00:00,0.50281,0.50281,0.38773,0.19386,0.50281
2022-11-08 21:00:00,0.43709,0.43709,0.38466,0.19008,0.43709
2022-11-08 22:00:00,0.42533,0.42533,0.38389,0.18404,0.42533
2022-11-08 23:00:00,0.3454,0.3454,0.3454,0.18322,0.3454
2022-11-09 00:00:00,0.41801,0.41801,0.25126,0.17871,0.41801
2022-11-09 01:00:00,0.33773,0.33773,0.24111,0.1783,0.33773
2022-11-09 02:00:00,0.23405,0.23405,0.23405,0.1781,0.23405
2022-11-09 03:00:00,0.22455,0.22455,0.22455,0.17799,0.22455
2022-11-09 04:00:00,0.2496,0.2496,0.23688,0.17789,0.2496
2022-11-09 05:00:00,0.26784,0.26784,0.25486,0.17799,0.26784
2022-11-09 06:00:00,0.38936,0.38936,0.29404,0.17882,0.38936
2022-11-09 07:00:00,0.54081,0.54081,0.37831,0.1821,0.54081
2022-11-09 08:00:00,0.60993,0.60993,0.42481,0.18426,0.60993
2022-11-09 09:00:00,0.60723,0.60723,0.44229,0.18395,0.60723
2022-11-09 10:00:00,0.60646,0.60646,0.44036,0.18632,0.60646
2022-11-09 11:00:00,0.5931,0.5931,0.43791,0.1855,0.5931
2022-11-09 12:00:00,0.57396,0.57396,0.42469,0.18899,0.57396
2022-11-09 13:00:00,0.5561,0.5561,0.42508,0.19074,0.5561
2022-11-09 14:00:00,0.5665,0.5665,0.42443,0.19886,0.5665
2022-11-09 15:00:00,0.61789,0.61789,0.43779,0.18282,0.61789
2022-11-09 16:00:00,0.78039,0.78039,0.45283,0.18323,0.78039
2022-11-09 17:00:00,0.79543,0.79543,0.45641,0.18262,0.79543
2022-11-09 18:00:00,0.77525,0.77525,0.46143,0.18097,0.77525
2022-11-09 19:00:00,0.58616,0.58616,0.45051,0.18056,0.58616
2022-11-09 20:00:00,0.60646,0.60646,0.42481,0.18015,0.60646
2022-11-09 21:00:00,0.61969,0.61969,0.39759,0.17984,0.61969
2022-11-09 22:00:00,0.61918,0.61918,0.3796,0.17974,0.61918
2022-11-09 23:00:00,0.59439,0.59439,0.34466,0.17953,0.59439
2022-11-10 00:00:00,0.35618,0.35618,0.35618,0.17981,0.35618
2022-11-10 01:00:00,0.33565,0.33565,0.33565,0.17981,0.33565
2022-11-10 02:00:00,0.33255,0.33255,0.33255,0.17981,0.33255
2022-11-10 03:00:00,0.3057,0.3057,0.3057,0.17981,0.3057
2022-11-10 04:00:00,0.28634,0.28634,0.28634,0.18012,0.28634
2022-11-10 05:00:00,0.30841,0.30841,0.30841,0.18063,0.30841
2022-11-10 06:00:00,0.37464,0.37464,0.35644,0.19302,0.37464
2022-11-10 07:00:00,0.46165,0.46165,0.43776,0.23134,0.46165
2022-11-10 08:00:00,0.56829,0.56829,0.56829,0.45463,0.56829
2022-11-10 09:00:00,0.4792,0.4792,0.4792,0.38336,0.4792
2022-11-10 10:00:00,0.45596,0.45596,0.45596,0.36477,0.45596
2022-11-10 11:00:00,0.42976,0.42976,0.42976,0.34381,0.42976
2022-11-10 12:00:00,0.42809,0.42809,0.38961,0.24972,0.42809
2022-11-10 13:00:00,0.41273,0.41273,0.37451,0.29961,0.41273
2022-11-10 14:00:00,0.3993,0.3993,0.28685,0.22948,0.3993
